Date,Brand,Type,Publisher,Product,Direct to retailer link,Status,Commission,Payment
7/10/25,"Nordstrom","Sale commission","Tiffany Wendel","Monica Vinader Odyssey Green Onyx Open Ring | Nordstrom","https://rstyle.me/+NG2FcaXhDS9iD4i3B8QX8Q","Open","$13.93",""
7/10/25,"Nordstrom","Sale commission","Tiffany Wendel","Monica Vinader Odyssey Green Onyx Open Ring | Nordstrom","https://rstyle.me/+NG2FcaXhDS9iD4i3B8QX8Q","Open","$3.15",""
7/10/25,"Nordstrom","Sale commission","Tiffany Wendel","Monica Vinader Odyssey Green Onyx Open Ring | Nordstrom","https://rstyle.me/+NG2FcaXhDS9iD4i3B8QX8Q","Open","$13.93",""
7/10/25,"Nordstrom","Sale commission","Tiffany Wendel","Monica Vinader Odyssey Green Onyx Open Ring | Nordstrom","https://rstyle.me/+NG2FcaXhDS9iD4i3B8QX8Q","Open","$3.15",""
7/10/25,"Nordstrom","Sale commission","Tiffany Wendel","Monica Vinader Odyssey Green Onyx Open Ring | Nordstrom","https://rstyle.me/+NG2FcaXhDS9iD4i3B8QX8Q","Open","$13.23",""
7/10/25,"COS (EU)","Sale commission","Tiffany Wendel","SHRUNKEN RINGER T-SHIRT - WHITE / BLACK | COS","https://rstyle.me/+wpSIIW123q45rjiS7HMnsg","Open","$3.43",""
7/10/25,"Nordstrom","Sale return","Tiffany Wendel","MOTHER The Dodger Skimp High Waist Cuffed Hem Wide Leg Jeans | Nordstrom","https://rstyle.me/+G6U4jHjnNs0QoGnfhcpAMg","Open","-$5.18",""
7/10/25,"Nordstrom","Sale commission","Tiffany Wendel","MOTHER The Dodger Skimp High Waist Cuffed Hem Wide Leg Jeans | Nordstrom","https://rstyle.me/+G6U4jHjnNs0QoGnfhcpAMg","Open","$4.37",""
7/10/25,"Nordstrom","Sale commission","Tiffany Wendel","MOTHER The Dodger Skimp High Waist Cuffed Hem Wide Leg Jeans | Nordstrom","https://rstyle.me/+G6U4jHjnNs0QoGnfhcpAMg","Open","$6.94",""
7/10/25,"Nordstrom","Sale commission","Tiffany Wendel","MOTHER The Dodger Skimp High Waist Cuffed Hem Wide Leg Jeans | Nordstrom","https://rstyle.me/+G6U4jHjnNs0QoGnfhcpAMg","Open","$6.27",""
7/10/25,"Nordstrom","Sale commission","Tiffany Wendel","MOTHER The Dodger Skimp High Waist Cuffed Hem Wide Leg Jeans | Nordstrom","https://rstyle.me/+G6U4jHjnNs0QoGnfhcpAMg","Open","$12.95",""
7/10/25,"Nordstrom","Sale commission","Tiffany Wendel","MOTHER The Dodger Skimp High Waist Cuffed Hem Wide Leg Jeans | Nordstrom","https://rstyle.me/+G6U4jHjnNs0QoGnfhcpAMg","Open","$5.32",""
7/10/25,"Nordstrom","Sale commission","Tiffany Wendel","MOTHER The Dodger Skimp High Waist Cuffed Hem Wide Leg Jeans | Nordstrom","https://rstyle.me/+G6U4jHjnNs0QoGnfhcpAMg","Open","$18.48",""
7/10/25,"Nordstrom","Sale commission","Tiffany Wendel","MOTHER The Dodger Skimp High Waist Cuffed Hem Wide Leg Jeans | Nordstrom","https://rstyle.me/+G6U4jHjnNs0QoGnfhcpAMg","Open","$5.18",""
7/10/25,"Nordstrom","Sale commission","Tiffany Wendel","MOTHER The Dodger Skimp High Waist Cuffed Hem Wide Leg Jeans | Nordstrom","https://rstyle.me/+G6U4jHjnNs0QoGnfhcpAMg","Open","$4.83",""
7/10/25,"Nordstrom","Sale commission","Tiffany Wendel","MOTHER The Dodger Skimp High Waist Cuffed Hem Wide Leg Jeans | Nordstrom","https://rstyle.me/+G6U4jHjnNs0QoGnfhcpAMg","Open","$7.84",""
7/10/25,"Nordstrom","Sale commission","Tiffany Wendel","MOTHER The Dodger Skimp High Waist Cuffed Hem Wide Leg Jeans | Nordstrom","https://rstyle.me/+G6U4jHjnNs0QoGnfhcpAMg","Open","$6.79",""
7/10/25,"Nordstrom","Sale commission","Tiffany Wendel","MOTHER The Dodger Skimp High Waist Cuffed Hem Wide Leg Jeans | Nordstrom","https://rstyle.me/+G6U4jHjnNs0QoGnfhcpAMg","Open","$6.23",""
7/10/25,"Nordstrom","Sale commission","Tiffany Wendel","MOTHER The Dodger Skimp High Waist Cuffed Hem Wide Leg Jeans | Nordstrom","https://rstyle.me/+G6U4jHjnNs0QoGnfhcpAMg","Open","$4.13",""
7/10/25,"Nordstrom","Sale commission","Tiffany Wendel","MOTHER The Dodger Skimp High Waist Cuffed Hem Wide Leg Jeans | Nordstrom","https://rstyle.me/+G6U4jHjnNs0QoGnfhcpAMg","Open","$5.04",""
7/10/25,"Nordstrom","Sale commission","Tiffany Wendel","MOTHER The Dodger Skimp High Waist Cuffed Hem Wide Leg Jeans | Nordstrom","https://rstyle.me/+G6U4jHjnNs0QoGnfhcpAMg","Open","$5.18",""
7/10/25,"Nordstrom","Sale commission","Tiffany Wendel","MOTHER The Dodger Skimp High Waist Cuffed Hem Wide Leg Jeans | Nordstrom","https://rstyle.me/+G6U4jHjnNs0QoGnfhcpAMg","Open","$5.95",""
7/10/25,"Nordstrom","Sale commission","Tiffany Wendel","MOTHER The Dodger Skimp High Waist Cuffed Hem Wide Leg Jeans | Nordstrom","https://rstyle.me/+G6U4jHjnNs0QoGnfhcpAMg","Open","$6.65",""
7/10/25,"Nordstrom","Sale commission","Tiffany Wendel","MOTHER The Dodger Skimp High Waist Cuffed Hem Wide Leg Jeans | Nordstrom","https://rstyle.me/+G6U4jHjnNs0QoGnfhcpAMg","Open","$5.32",""
7/10/25,"Nordstrom","Sale commission","Tiffany Wendel","MOTHER The Dodger Skimp High Waist Cuffed Hem Wide Leg Jeans | Nordstrom","https://rstyle.me/+G6U4jHjnNs0QoGnfhcpAMg","Open","$14.42",""
7/10/25,"Nordstrom","Sale commission","Tiffany Wendel","MOTHER The Dodger Skimp High Waist Cuffed Hem Wide Leg Jeans | Nordstrom","https://rstyle.me/+G6U4jHjnNs0QoGnfhcpAMg","Open","$5.53",""
7/10/25,"Nordstrom","Sale return","Tiffany Wendel","Madewell The Suede Shopper Tote | Nordstrom","https://rstyle.me/+Y6Pve-EyTFW_T2cFjk8c7A","Open","-$3.50",""
7/10/25,"Nordstrom","Sale return","Tiffany Wendel","Madewell The Suede Shopper Tote | Nordstrom","https://rstyle.me/+Y6Pve-EyTFW_T2cFjk8c7A","Open","-$2.02",""
7/10/25,"Nordstrom","Sale commission","Tiffany Wendel","Madewell The Suede Shopper Tote | Nordstrom","https://rstyle.me/+Y6Pve-EyTFW_T2cFjk8c7A","Open","$2.02",""
7/10/25,"Nordstrom","Sale commission","Tiffany Wendel","Madewell The Suede Shopper Tote | Nordstrom","https://rstyle.me/+Y6Pve-EyTFW_T2cFjk8c7A","Open","$3.50",""
7/10/25,"Amazon (US)","Sale commission","Tiffany Wendel","","","Open","$36.93",""
7/10/25,"Amazon (US)","Sale commission","Tiffany Wendel","","","Open","$3.64",""
7/9/25,"Nordstrom","Sale return","Tiffany Wendel","MOTHER The Dodger Skimp High Waist Cuffed Hem Wide Leg Jeans | Nordstrom","https://rstyle.me/+G6U4jHjnNs0QoGnfhcpAMg","Open","-$3.36",""
7/9/25,"Nordstrom","Sale return","Tiffany Wendel","MOTHER The Dodger Skimp High Waist Cuffed Hem Wide Leg Jeans | Nordstrom","https://rstyle.me/+G6U4jHjnNs0QoGnfhcpAMg","Open","-$5.46",""
7/9/25,"Nordstrom","Sale commission","Tiffany Wendel","MOTHER The Dodger Skimp High Waist Cuffed Hem Wide Leg Jeans | Nordstrom","https://rstyle.me/+G6U4jHjnNs0QoGnfhcpAMg","Open","$3.36",""
7/9/25,"Nordstrom","Sale commission","Tiffany Wendel","MOTHER The Dodger Skimp High Waist Cuffed Hem Wide Leg Jeans | Nordstrom","https://rstyle.me/+G6U4jHjnNs0QoGnfhcpAMg","Open","$3.36",""
7/9/25,"Nordstrom","Sale commission","Tiffany Wendel","MOTHER The Dodger Skimp High Waist Cuffed Hem Wide Leg Jeans | Nordstrom","https://rstyle.me/+G6U4jHjnNs0QoGnfhcpAMg","Open","$5.46",""
7/9/25,"Nordstrom","Sale commission","Tiffany Wendel","MOTHER The Dodger Skimp High Waist Cuffed Hem Wide Leg Jeans | Nordstrom","https://rstyle.me/+G6U4jHjnNs0QoGnfhcpAMg","Open","$3.36",""
7/9/25,"Nordstrom","Sale commission","Tiffany Wendel","MOTHER The Dodger Skimp High Waist Cuffed Hem Wide Leg Jeans | Nordstrom","https://rstyle.me/+G6U4jHjnNs0QoGnfhcpAMg","Open","$5.46",""
7/9/25,"Nordstrom","Sale commission","Tiffany Wendel","MOTHER The Dodger Skimp High Waist Cuffed Hem Wide Leg Jeans | Nordstrom","https://rstyle.me/+G6U4jHjnNs0QoGnfhcpAMg","Open","$2.73",""
7/9/25,"Nordstrom","Sale commission","Tiffany Wendel","L'AVANT Collective Hand Care 2-Piece Box Set | Nordstrom","https://rstyle.me/+duGWZU5UFCylVkvVkxvVZw","Open","$11.90",""
7/9/25,"Nordstrom","Sale commission","Tiffany Wendel","L'AVANT Collective Hand Care 2-Piece Box Set | Nordstrom","https://rstyle.me/+duGWZU5UFCylVkvVkxvVZw","Open","$2.31",""
7/9/25,"Nordstrom","Sale commission","Tiffany Wendel","L'AVANT Collective Hand Care 2-Piece Box Set | Nordstrom","https://rstyle.me/+duGWZU5UFCylVkvVkxvVZw","Open","$2.66",""
7/9/25,"Nordstrom","Sale commission","Tiffany Wendel","L'AVANT Collective Hand Care 2-Piece Box Set | Nordstrom","https://rstyle.me/+duGWZU5UFCylVkvVkxvVZw","Open","$24.43",""
7/9/25,"Nordstrom","Sale commission","Tiffany Wendel","L'AVANT Collective Hand Care 2-Piece Box Set | Nordstrom","https://rstyle.me/+duGWZU5UFCylVkvVkxvVZw","Open","$2.24",""
7/9/25,"Nordstrom","Sale commission","Tiffany Wendel","L'AVANT Collective Hand Care 2-Piece Box Set | Nordstrom","https://rstyle.me/+duGWZU5UFCylVkvVkxvVZw","Open","$12.32",""
7/9/25,"Fleur du Mal","Sale commission","Tiffany Wendel","Le Stretch Micro Triangle Slip | Fleur du Mal","https://rstyle.me/+uE3enndf93w1pNm_MYbDUA","Open","$8.19",""
7/9/25,"Fleur du Mal","Sale commission","Tiffany Wendel","Le Stretch Micro Triangle Slip | Fleur du Mal","https://rstyle.me/+uE3enndf93w1pNm_MYbDUA","Open","$8.19",""
7/9/25,"SSENSE","Sale commission","Tiffany Wendel","The Row - Black Slouchy Banana Two Bag","https://rstyle.me/+6Qa9yXvWPj6mYuHTOKQCaA","Open","$9.45",""
7/9/25,"Lululemon (US)","Sale commission","Tiffany Wendel","Organic Cotton Crewneck Tank Top","https://rstyle.me/+PlkOVrqvaibMj1WPVjIsEg","Open","$3.05",""
7/9/25,"Revolve Clothing (Global)","Sale commission","Tiffany Wendel","Rayne Tank
                    
                    AGOLDE","https://rstyle.me/+dWMR8tAJN4T9HQWij-dW1Q","Open","$10.29",""
7/9/25,"Nordstrom","Sale commission","Tiffany Wendel","Wit & Wisdom Gracie Skyrise Double Side Seam Wide Leg Jeans | Nordstrom","https://rstyle.me/+sDRwHDxj0A2kbXoa0xBOrw","Open","$5.53",""
7/9/25,"Nordstrom","Sale return","Tiffany Wendel","Wit & Wisdom Gracie Skyrise Double Side Seam Wide Leg Jeans | Nordstrom","https://rstyle.me/+sDRwHDxj0A2kbXoa0xBOrw","Open","-$5.53",""
7/9/25,"Nordstrom","Sale commission","Tiffany Wendel","Wit & Wisdom Gracie Skyrise Double Side Seam Wide Leg Jeans | Nordstrom","https://rstyle.me/+sDRwHDxj0A2kbXoa0xBOrw","Open","$5.53",""
7/9/25,"Khaite","Sale commission","Tiffany Wendel","Clive Boot","https://rstyle.me/+pJ2Cv-HLPqSZ-8ZZNtx3bQ","Open","$235.20",""
7/9/25,"Nordstrom","Sale return","Tiffany Wendel","BP. Wide Leg Fleece Pants | Nordstrom","https://rstyle.me/+dJsaTq3GEVmH3L4gW6dLHQ","Open","-$6.30",""
7/9/25,"Nordstrom","Sale return","Tiffany Wendel","BP. Wide Leg Fleece Pants | Nordstrom","https://rstyle.me/+dJsaTq3GEVmH3L4gW6dLHQ","Open","-$6.30",""
7/9/25,"Nordstrom","Sale return","Tiffany Wendel","BP. Wide Leg Fleece Pants | Nordstrom","https://rstyle.me/+dJsaTq3GEVmH3L4gW6dLHQ","Open","-$6.72",""
7/9/25,"Nordstrom","Sale return","Tiffany Wendel","BP. Wide Leg Fleece Pants | Nordstrom","https://rstyle.me/+dJsaTq3GEVmH3L4gW6dLHQ","Open","-$4.20",""
7/9/25,"Nordstrom","Sale commission","Tiffany Wendel","BP. Wide Leg Fleece Pants | Nordstrom","https://rstyle.me/+dJsaTq3GEVmH3L4gW6dLHQ","Open","$4.90",""
7/9/25,"Nordstrom","Sale commission","Tiffany Wendel","BP. Wide Leg Fleece Pants | Nordstrom","https://rstyle.me/+dJsaTq3GEVmH3L4gW6dLHQ","Open","$4.20",""
7/9/25,"Nordstrom","Sale commission","Tiffany Wendel","BP. Wide Leg Fleece Pants | Nordstrom","https://rstyle.me/+dJsaTq3GEVmH3L4gW6dLHQ","Open","$4.20",""
7/9/25,"Nordstrom","Sale commission","Tiffany Wendel","BP. Wide Leg Fleece Pants | Nordstrom","https://rstyle.me/+dJsaTq3GEVmH3L4gW6dLHQ","Open","$6.72",""
7/9/25,"Nordstrom","Sale commission","Tiffany Wendel","BP. Wide Leg Fleece Pants | Nordstrom","https://rstyle.me/+dJsaTq3GEVmH3L4gW6dLHQ","Open","$6.30",""
7/9/25,"Nordstrom","Sale commission","Tiffany Wendel","BP. Wide Leg Fleece Pants | Nordstrom","https://rstyle.me/+dJsaTq3GEVmH3L4gW6dLHQ","Open","$6.72",""
7/9/25,"Nordstrom","Sale commission","Tiffany Wendel","BP. Wide Leg Fleece Pants | Nordstrom","https://rstyle.me/+dJsaTq3GEVmH3L4gW6dLHQ","Open","$6.30",""
7/9/25,"Nordstrom","Sale commission","Tiffany Wendel","BP. Wide Leg Fleece Pants | Nordstrom","https://rstyle.me/+dJsaTq3GEVmH3L4gW6dLHQ","Open","$3.50",""
7/9/25,"Nordstrom","Sale return","Tiffany Wendel","MOTHER The Dodger Skimp High Waist Cuffed Hem Wide Leg Jeans | Nordstrom","https://rstyle.me/+G6U4jHjnNs0QoGnfhcpAMg","Open","-$13.23",""
7/9/25,"Nordstrom","Sale return","Tiffany Wendel","MOTHER The Dodger Skimp High Waist Cuffed Hem Wide Leg Jeans | Nordstrom","https://rstyle.me/+G6U4jHjnNs0QoGnfhcpAMg","Open","-$13.23",""
7/9/25,"Nordstrom","Sale commission","Tiffany Wendel","MOTHER The Dodger Skimp High Waist Cuffed Hem Wide Leg Jeans | Nordstrom","https://rstyle.me/+G6U4jHjnNs0QoGnfhcpAMg","Open","$13.23",""
7/9/25,"Nordstrom","Sale commission","Tiffany Wendel","MOTHER The Dodger Skimp High Waist Cuffed Hem Wide Leg Jeans | Nordstrom","https://rstyle.me/+G6U4jHjnNs0QoGnfhcpAMg","Open","$1.05",""
7/9/25,"Nordstrom","Sale commission","Tiffany Wendel","MOTHER The Dodger Skimp High Waist Cuffed Hem Wide Leg Jeans | Nordstrom","https://rstyle.me/+G6U4jHjnNs0QoGnfhcpAMg","Open","$2.24",""
7/9/25,"Nordstrom","Sale commission","Tiffany Wendel","MOTHER The Dodger Skimp High Waist Cuffed Hem Wide Leg Jeans | Nordstrom","https://rstyle.me/+G6U4jHjnNs0QoGnfhcpAMg","Open","$13.23",""
7/9/25,"Nordstrom","Sale commission","Tiffany Wendel","MOTHER The Dodger Skimp High Waist Cuffed Hem Wide Leg Jeans | Nordstrom","https://rstyle.me/+G6U4jHjnNs0QoGnfhcpAMg","Open","$3.08",""
7/9/25,"Nordstrom","Sale commission","Tiffany Wendel","MOTHER The Dodger Skimp High Waist Cuffed Hem Wide Leg Jeans | Nordstrom","https://rstyle.me/+G6U4jHjnNs0QoGnfhcpAMg","Open","$6.86",""
7/9/25,"Nordstrom","Sale return","Tiffany Wendel","Steve Madden Dorothea Bootie (Women) | Nordstrom","https://rstyle.me/+_vbasqIkG7RaCF3DCI-62Q","Open","-$5.15",""
7/9/25,"Nordstrom","Sale commission","Tiffany Wendel","Steve Madden Dorothea Bootie (Women) | Nordstrom","https://rstyle.me/+_vbasqIkG7RaCF3DCI-62Q","Open","$5.15",""
7/9/25,"Nordstrom","Sale commission","Tiffany Wendel","Steve Madden Dorothea Bootie (Women) | Nordstrom","https://rstyle.me/+_vbasqIkG7RaCF3DCI-62Q","Open","$4.20",""
7/9/25,"Nordstrom","Sale commission","Tiffany Wendel","Steve Madden Dorothea Bootie (Women) | Nordstrom","https://rstyle.me/+_vbasqIkG7RaCF3DCI-62Q","Open","$5.32",""
7/9/25,"Nordstrom","Sale commission","Tiffany Wendel","Steve Madden Dorothea Bootie (Women) | Nordstrom","https://rstyle.me/+_vbasqIkG7RaCF3DCI-62Q","Open","$2.28",""
7/9/25,"Nordstrom","Sale commission","Tiffany Wendel","adidas SL 72 RS Sneaker (Men) | Nordstrom","https://rstyle.me/+Hksqq86UZzK0Hc-7ghZRNQ","Open","$20.58",""
7/9/25,"Nordstrom","Sale return","Tiffany Wendel","BP. Wide Leg Fleece Pants | Nordstrom","https://rstyle.me/+dJsaTq3GEVmH3L4gW6dLHQ","Open","-$6.93",""
7/9/25,"Nordstrom","Sale return","Tiffany Wendel","BP. Wide Leg Fleece Pants | Nordstrom","https://rstyle.me/+dJsaTq3GEVmH3L4gW6dLHQ","Open","-$1.75",""
7/9/25,"Nordstrom","Sale return","Tiffany Wendel","BP. Wide Leg Fleece Pants | Nordstrom","https://rstyle.me/+dJsaTq3GEVmH3L4gW6dLHQ","Open","-$4.48",""
7/9/25,"Nordstrom","Sale return","Tiffany Wendel","BP. Wide Leg Fleece Pants | Nordstrom","https://rstyle.me/+dJsaTq3GEVmH3L4gW6dLHQ","Open","-$13.23",""
7/9/25,"Nordstrom","Sale commission","Tiffany Wendel","BP. Wide Leg Fleece Pants | Nordstrom","https://rstyle.me/+dJsaTq3GEVmH3L4gW6dLHQ","Open","$1.75",""
7/9/25,"Nordstrom","Sale commission","Tiffany Wendel","BP. Wide Leg Fleece Pants | Nordstrom","https://rstyle.me/+dJsaTq3GEVmH3L4gW6dLHQ","Open","$4.48",""
7/9/25,"Nordstrom","Sale commission","Tiffany Wendel","BP. Wide Leg Fleece Pants | Nordstrom","https://rstyle.me/+dJsaTq3GEVmH3L4gW6dLHQ","Open","$13.23",""
7/9/25,"Nordstrom","Sale commission","Tiffany Wendel","BP. Wide Leg Fleece Pants | Nordstrom","https://rstyle.me/+dJsaTq3GEVmH3L4gW6dLHQ","Open","$6.93",""
7/9/25,"Nordstrom","Sale return","Tiffany Wendel","Nordstrom Atema Kitten Heel Bootie (Women) | Nordstrom","https://rstyle.me/+fgvUGp_DidMbm7ZifeDWlw","Open","-$11.87",""
7/9/25,"Nordstrom","Sale return","Tiffany Wendel","Nordstrom Atema Kitten Heel Bootie (Women) | Nordstrom","https://rstyle.me/+fgvUGp_DidMbm7ZifeDWlw","Open","-$13.09",""
7/9/25,"Nordstrom","Sale return","Tiffany Wendel","Nordstrom Atema Kitten Heel Bootie (Women) | Nordstrom","https://rstyle.me/+fgvUGp_DidMbm7ZifeDWlw","Open","-$22.19",""
7/9/25,"Nordstrom","Sale commission","Tiffany Wendel","Nordstrom Atema Kitten Heel Bootie (Women) | Nordstrom","https://rstyle.me/+fgvUGp_DidMbm7ZifeDWlw","Open","$22.19",""
7/9/25,"Nordstrom","Sale commission","Tiffany Wendel","Nordstrom Atema Kitten Heel Bootie (Women) | Nordstrom","https://rstyle.me/+fgvUGp_DidMbm7ZifeDWlw","Open","$11.87",""
7/9/25,"Nordstrom","Sale commission","Tiffany Wendel","Nordstrom Atema Kitten Heel Bootie (Women) | Nordstrom","https://rstyle.me/+fgvUGp_DidMbm7ZifeDWlw","Open","$13.09",""
7/9/25,"Nordstrom","Sale return","Tiffany Wendel","Wit & Wisdom Gracie Skyrise Double Side Seam Wide Leg Jeans | Nordstrom","https://rstyle.me/+sDRwHDxj0A2kbXoa0xBOrw","Open","-$9.66",""
7/9/25,"Nordstrom","Sale return","Tiffany Wendel","Wit & Wisdom Gracie Skyrise Double Side Seam Wide Leg Jeans | Nordstrom","https://rstyle.me/+sDRwHDxj0A2kbXoa0xBOrw","Open","-$9.66",""
7/9/25,"Nordstrom","Sale commission","Tiffany Wendel","Wit & Wisdom Gracie Skyrise Double Side Seam Wide Leg Jeans | Nordstrom","https://rstyle.me/+sDRwHDxj0A2kbXoa0xBOrw","Open","$9.66",""
7/9/25,"Nordstrom","Sale commission","Tiffany Wendel","Wit & Wisdom Gracie Skyrise Double Side Seam Wide Leg Jeans | Nordstrom","https://rstyle.me/+sDRwHDxj0A2kbXoa0xBOrw","Open","$9.66",""
7/9/25,"Nordstrom","Sale return","Tiffany Wendel","Wit & Wisdom Gracie Skyrise Double Side Seam Wide Leg Jeans | Nordstrom","https://rstyle.me/+sDRwHDxj0A2kbXoa0xBOrw","Open","-$4.13",""
7/9/25,"Nordstrom","Sale commission","Tiffany Wendel","Wit & Wisdom Gracie Skyrise Double Side Seam Wide Leg Jeans | Nordstrom","https://rstyle.me/+sDRwHDxj0A2kbXoa0xBOrw","Open","$4.13",""
7/9/25,"Nordstrom","Sale commission","Tiffany Wendel","Mansur Gavriel Glove Flat (Women) | Nordstrom","https://rstyle.me/+T0g7FcwVVkVEtyXEPFdn-Q","Open","$21.28",""
7/9/25,"Nordstrom","Sale return","Tiffany Wendel","Mansur Gavriel Glove Flat (Women) | Nordstrom","https://rstyle.me/+T0g7FcwVVkVEtyXEPFdn-Q","Open","-$26.18",""
7/9/25,"Nordstrom","Sale commission","Tiffany Wendel","Mansur Gavriel Glove Flat (Women) | Nordstrom","https://rstyle.me/+T0g7FcwVVkVEtyXEPFdn-Q","Open","$2.03",""
7/9/25,"Nordstrom","Sale commission","Tiffany Wendel","Mansur Gavriel Glove Flat (Women) | Nordstrom","https://rstyle.me/+T0g7FcwVVkVEtyXEPFdn-Q","Open","$2.03",""
7/9/25,"Nordstrom","Sale commission","Tiffany Wendel","Mansur Gavriel Glove Flat (Women) | Nordstrom","https://rstyle.me/+T0g7FcwVVkVEtyXEPFdn-Q","Open","$2.24",""
7/9/25,"Nordstrom","Sale commission","Tiffany Wendel","Mansur Gavriel Glove Flat (Women) | Nordstrom","https://rstyle.me/+T0g7FcwVVkVEtyXEPFdn-Q","Open","$1.82",""
7/9/25,"Nordstrom","Sale commission","Tiffany Wendel","Mansur Gavriel Glove Flat (Women) | Nordstrom","https://rstyle.me/+T0g7FcwVVkVEtyXEPFdn-Q","Open","$26.18",""
7/9/25,"Nordstrom","Sale commission","Tiffany Wendel","Mansur Gavriel Glove Flat (Women) | Nordstrom","https://rstyle.me/+T0g7FcwVVkVEtyXEPFdn-Q","Open","$2.94",""
7/9/25,"Nordstrom","Sale commission","Tiffany Wendel","Mansur Gavriel Glove Flat (Women) | Nordstrom","https://rstyle.me/+T0g7FcwVVkVEtyXEPFdn-Q","Open","$9.03",""
7/9/25,"Nordstrom","Sale commission","Tiffany Wendel","Mansur Gavriel Glove Flat (Women) | Nordstrom","https://rstyle.me/+T0g7FcwVVkVEtyXEPFdn-Q","Open","$2.24",""
7/9/25,"Nordstrom","Sale commission","Tiffany Wendel","Mansur Gavriel Glove Flat (Women) | Nordstrom","https://rstyle.me/+T0g7FcwVVkVEtyXEPFdn-Q","Open","$1.82",""
7/9/25,"Nordstrom","Sale commission","Tiffany Wendel","Mansur Gavriel Glove Flat (Women) | Nordstrom","https://rstyle.me/+T0g7FcwVVkVEtyXEPFdn-Q","Open","$2.73",""
7/9/25,"Nordstrom","Sale commission","Tiffany Wendel","Mansur Gavriel Glove Flat (Women) | Nordstrom","https://rstyle.me/+T0g7FcwVVkVEtyXEPFdn-Q","Open","$1.68",""
7/9/25,"Nordstrom","Sale commission","Tiffany Wendel","Mansur Gavriel Glove Flat (Women) | Nordstrom","https://rstyle.me/+T0g7FcwVVkVEtyXEPFdn-Q","Open","$6.86",""
7/9/25,"Nordstrom","Sale commission","Tiffany Wendel","Mansur Gavriel Glove Flat (Women) | Nordstrom","https://rstyle.me/+T0g7FcwVVkVEtyXEPFdn-Q","Open","$2.94",""
7/9/25,"Nordstrom","Sale commission","Tiffany Wendel","Mansur Gavriel Glove Flat (Women) | Nordstrom","https://rstyle.me/+T0g7FcwVVkVEtyXEPFdn-Q","Open","$4.06",""
7/9/25,"Nordstrom","Sale commission","Tiffany Wendel","Mansur Gavriel Glove Flat (Women) | Nordstrom","https://rstyle.me/+T0g7FcwVVkVEtyXEPFdn-Q","Open","$2.94",""
7/9/25,"Nordstrom","Sale commission","Tiffany Wendel","Mansur Gavriel Glove Flat (Women) | Nordstrom","https://rstyle.me/+T0g7FcwVVkVEtyXEPFdn-Q","Open","$2.94",""
7/9/25,"Nordstrom","Sale commission","Tiffany Wendel","Mansur Gavriel Glove Flat (Women) | Nordstrom","https://rstyle.me/+T0g7FcwVVkVEtyXEPFdn-Q","Open","$6.23",""
7/9/25,"Nordstrom","Sale commission","Tiffany Wendel","Mansur Gavriel Glove Flat (Women) | Nordstrom","https://rstyle.me/+T0g7FcwVVkVEtyXEPFdn-Q","Open","$5.88",""
7/9/25,"Nordstrom","Sale commission","Tiffany Wendel","Mansur Gavriel Glove Flat (Women) | Nordstrom","https://rstyle.me/+T0g7FcwVVkVEtyXEPFdn-Q","Open","$6.93",""
7/9/25,"Nordstrom","Sale commission","Tiffany Wendel","Mansur Gavriel Glove Flat (Women) | Nordstrom","https://rstyle.me/+T0g7FcwVVkVEtyXEPFdn-Q","Open","$6.23",""
7/9/25,"Nordstrom","Sale commission","Tiffany Wendel","Mansur Gavriel Glove Flat (Women) | Nordstrom","https://rstyle.me/+T0g7FcwVVkVEtyXEPFdn-Q","Open","$4.48",""
7/9/25,"Nordstrom","Sale return","Tiffany Wendel","BP. Wide Leg Fleece Pants | Nordstrom","https://rstyle.me/+dJsaTq3GEVmH3L4gW6dLHQ","Open","-$6.30",""
7/9/25,"Nordstrom","Sale return","Tiffany Wendel","BP. Wide Leg Fleece Pants | Nordstrom","https://rstyle.me/+dJsaTq3GEVmH3L4gW6dLHQ","Open","-$9.73",""
7/9/25,"Nordstrom","Sale return","Tiffany Wendel","BP. Wide Leg Fleece Pants | Nordstrom","https://rstyle.me/+dJsaTq3GEVmH3L4gW6dLHQ","Open","-$21.00",""
7/9/25,"Nordstrom","Sale return","Tiffany Wendel","BP. Wide Leg Fleece Pants | Nordstrom","https://rstyle.me/+dJsaTq3GEVmH3L4gW6dLHQ","Open","-$9.66",""
7/9/25,"Nordstrom","Sale return","Tiffany Wendel","BP. Wide Leg Fleece Pants | Nordstrom","https://rstyle.me/+dJsaTq3GEVmH3L4gW6dLHQ","Open","-$13.93",""
7/9/25,"Nordstrom","Sale return","Tiffany Wendel","BP. Wide Leg Fleece Pants | Nordstrom","https://rstyle.me/+dJsaTq3GEVmH3L4gW6dLHQ","Open","-$2.03",""
7/9/25,"Nordstrom","Sale return","Tiffany Wendel","BP. Wide Leg Fleece Pants | Nordstrom","https://rstyle.me/+dJsaTq3GEVmH3L4gW6dLHQ","Open","-$2.03",""
7/9/25,"Nordstrom","Sale return","Tiffany Wendel","BP. Wide Leg Fleece Pants | Nordstrom","https://rstyle.me/+dJsaTq3GEVmH3L4gW6dLHQ","Open","-$18.48",""
7/9/25,"Nordstrom","Sale return","Tiffany Wendel","BP. Wide Leg Fleece Pants | Nordstrom","https://rstyle.me/+dJsaTq3GEVmH3L4gW6dLHQ","Open","-$4.13",""
