product_name,advertiser_name,image,sku,description,price,currency,url,clicks,commissions,orders,items_sold,active_links,order_conversion_rate,items_sold_conversion_rate
Conneley Vegan Leather Dickey Trench Coat,Veronica Beard,https://product-images-cdn.liketoknow.it/FnmEJBK8Vi4iGUBW0Q1qkR_z8IVczFLlh03ticUXOFOxHp58.lZ.Aifs8KZyFagA1Q4Yo58Bq6qeN5OgMj1mfimzyWpypj1J1q6.WonC3Ho5dEmQtKyF7WdtsPGIeX_drLoS_bVB09g_2oilNJlI8yS03xswl.1P?v=2,190738863531,"Tailored in our signature vegan leather, the Conneley is a true wardrobe investment you’ll wear day after day, year after year. It has a fitted double-breasted silhouette, epaulettes, and a waist-defining removable belt. Its dickey construction allows you to layer in any of our dickeys for added dimension. Lean into it",998.00,USD,https://veronicabeard.com/products/conneley-vegan-leather-dickey-trench-coat?color=Black,14,0.00,0,0,0,0.000000,0.000000
+ NET SUSTAIN Carter cropped TENCEL Lyocell-blend wide-leg pants,NET-A-PORTER (US),https://product-images-cdn.liketoknow.it/iySTUrd1RQsqidmvW22aBjys9SDKZYWPPabdAP9UF93nQlfMBUSuWHLnbK.WzC6zyllant3JrROddL5J7mcD0SBU1ecDieSz1G5GjoB7MWXaeHAVmG72R4k20qWl3ZMF1IzwsB3KgrM2Gw--?v=2,,"Shop MOTHER OF PEARL + NET SUSTAIN Carter cropped TENCEL Lyocell-blend wide-leg pants, Explore the latest MOTHER OF PEARL women's collection today on NET A PORTER",450.00,USD,https://www.net-a-porter.com/en-us/shop/product/mother-of-pearl/clothing/wide-leg/plus-net-sustain-carter-cropped-tencel-lyocell-blend-wide-leg-pants/1647597309190513,3,0.00,0,0,0,0.000000,0.000000
Bowie striped embroidered jersey track pants,NET-A-PORTER (US),https://product-images-cdn.liketoknow.it/isMp716eZD6X2Wj7AOPwPWUFlX9Om331QLnuIJ00jy7Wg_FDrLXmIKfa4xx9.oknFWeEObOeCcSpGyl1VXuvfQJbDDRzsG9P8rlfnkDofgGCMQzOQL_xT1fbiSel_27XBFXABsTPfAHNGg--?v=2,,"Shop SPORTY & RICH Bowie striped embroidered jersey track pants, Explore the latest SPORTY & RICH women's collection today on NET A PORTER",126.00,USD,https://www.net-a-porter.com/en-us/shop/product/sporty-rich/sport/pants/bowie-striped-embroidered-jersey-track-pants/1647597301724080?cm_mmc=sea&&vtp00=GOOGLE&vtp01=SEAU&vtp02=19857158830&vtp03=154161400307&vtp04=&vtp05=&vtp06=aud-1965350440930:pla-2143339984738&vtp07=&vtp08=9033325&vtp09=&vtp10=g&vtp11=c&vtp12=665331188776&vtp13=&vtp14=pla&vtp15=689071428&vtp16=3074457345625646855&vtp17=US&vtp18=en&vtp19=2143339984738&gad_source=1&gclid=CjwKCAiAx_GqBhBQEiwAlDNAZsaUkhAaTFlh50pe4EI84IK7cd5U7eIsNTzkJFjMFv5R9jKxJ24LZhoCdqIQAvD_BwE,61,0.00,0,0,0,0.000000,0.000000
The Hustler Roller Sneak,Mother Denim,https://product-images-cdn.liketoknow.it/JA1pjKdkrULOh.zmQgDQvlpYU_CD5bKbS6MCWVRHGxDrW8NbYZ_KkxiKaKzM0T7YvbRZRzx4IFNisiHsfZWGMEj2RDpY7EDoCuvf54Bxe2VzHkazAC8qsiE7nhMEm2kIuUCJ7sr9bbrxJeltdg--?v=2,10507-104-HRM-29,"Ripe for the picking. 70s-inspired wide leg jeans with a high rise, 32-inch inseam and a clean hem. Cut from denim with a touch of stretch, Heirloom is an dark-blue wash with subtle whiskering and fading. Only the finest. Made in Los Angeles. Style No. 10507-104-HRM",248.00,USD,https://www.motherdenim.com/products/the-hustler-roller-sneak-heirloom?variant=40144301064280&country=US&gad_source=1&gclid=Cj0KCQiA1rSsBhDHARIsANB4EJajvbdJZBd64pyGr6SYcw82wcf-ocsE87LgSgi0pMYTnNIziNIZI1QaAsBYEALw_wcB,1,0.00,0,0,0,0.000000,0.000000
Recycled Cashmere Track Pant,James Perse (US),https://product-images-cdn.liketoknow.it/aKahEUIed_L1.syMYl4JHVz1E.mbKS5H9S46PEu9t15X4yvjjyENYzAJnG.1CaeHqSy7eVG7FeGl4xso1oeIB3xX_E0Ywz_Ig7j1cNNMPbBfiWW781xaWrHW521zw6WvmdMMgU9Za48-?v=2,,Our Recycled Track Pant is made from recycled cashmere fibers and knitted with 2 ends for a luxurious hand feel. Pair this back with our recycled cashmere track jacket. Style details include drawcord and elasticized waist band. Classic fit.Additional Information:• 100% Cashmere• Dry clean only,495.00,USD,https://www.jamesperse.com/collections/mens-new-arrivals/products/recycled-cashmere-track-pant-denim-mrbc1392?variant=44621544194212,3,0.00,0,0,0,0.000000,0.000000
Soul-Star Suede Sneakers,Moda Operandi (Global),https://product-images-cdn.liketoknow.it/8C0Y55L3mPz000M5.rsyDuTDvnkA6J5o5UPJVKLIKXJDgMA0JrA85IRcH3zD.20_r_SwuFWgGl_AX7ngPcLR0l88maHVz5cISYXDE2sYnaGlvs3QsmkxH80XP956FTAphgFPYK3XFQV6UCRvt2UL7z.6BiMGOPEG59Du5QU4EhT8MuJVzfZpnTpTiEjU3w8KQyCtU1aZx1.asKs7s_dwuBf5MqjfOBsnwmXSCiOjHUbX51v8DOeYRvSojzAttUvU10dG?v=2,,"Alessandro Gallo and Francesa Rinaldo are the husband and wife duo behind Golden Goose, fusing fine Italian craftsmanship with cool, contemporary style.
New this season, the 'Soul-Star' low-tops have a skate-inspired design made from velvety suede with rubber soles distressed by hand to give them an authentic vintage feel. They're finished with the label's trademark gold foil stamped logo.",495.00,USD,https://www.modaoperandi.com/women/p/golden-goose/soul-star-velvet-upper-bio-based-hf-tongue-leather-heel/573675,14,0.00,0,0,0,0.000000,0.000000
Amira Wool-Blend Dickey Coat,Veronica Beard,https://product-images-cdn.liketoknow.it/CB6ForI7SiJxDIaDjjCoVNjXArr1xAP5fAJKV7dPUYUN0I510ZUIPKMQWvZHtrMDM2i61dKLyEaNFgze_.6vm5UN5D50BnGSe6dvDCLYZDU1rdOsO0..SmZTertZ31GvAmbL.PhWN1eiaWxWW2A7cDOz9H8dDbZ0Q9MDAB6kGwcpSg--?v=2,190738907709,"Our take on the classic peacoat, the Amira is crafted from a transitional luxury wool-twill blend. It’s relaxed yet sleek, giving you a streamlined shape while still allowing layering. Detailed with our signature gold crest buttons, it will be worn on repeat thanks to its timeless design. Plus, it's dickey compatible,",798.00,USD,https://veronicabeard.com/products/amira-wool-blend-dickey-coat?color=Heather%20Birch,4,0.00,0,0,0,0.000000,0.000000
Loeffler Randall Toni Lug Sole Platform Boots | Shopbop,Shopbop,https://product-images-cdn.liketoknow.it/4aORSRl5ybWAgiXaT7K1zUUkkReuZttJosr2K8Sv.UJkDsvbflvhNpmQmdlgRPqwlbwM8_d632GvwrFl_IA1bIE71rCoVSP33.xbOMAEge76PM4mhaCy_1nzya_6VlbrfaWiG49PUPlUn3MAPh9DOWA9QtSDOv7OH.QsXYHEEmSBn3RAjjuiLQcZAURoI3RECCkVohQBlqHg3yKXxmiHco_2iqO2Xw--?v=2,,Loeffler Randall Toni Lug Sole Platform Boots | Shopbop,450.00,USD,https://www.shopbop.com/product/vp/v=1/1597817979.htm?currencyCode=USD&extid=SE_Google_campaign%3DNB_Category_Shoes_Boots-Booties_PMAX_WMN_Dom_US_EN_GGL_PLA_adgroup%3Devergreen-boots-booties&gclid=CjwKCAiA1MCrBhAoEiwAC2d64YUPPMaTT6vaCTFUBw9LxmJMTG-aE8WoUThopOfoQkud4P7lD8A_XBoCDekQAvD_BwE,3,0.00,0,0,0,0.000000,0.000000
GilletteLabs Heated Razor,Neiman Marcus,https://product-images-cdn.liketoknow.it/d0cPQQsZhcQLsF2mdCnWJpnjrLTjJyn79QeDIjhfhYu9C.LUAIgQNTxyPo1C6KMn1jClJuD0DbMyWI82QeZAVoN3q.AO8RytyTJXbeF5NMgLyX2XJ41C6VgQhY5_ZQyeHyHBj7Xg_xW7unwpS0301zKs4HQOXaHXmAEY1tKEgQ--?v=2,,Get free shipping on The Art of Shaving GilletteLabs Heated Razor at Neiman Marcus. Shop the latest luxury fashions from top designers.,150.00,USD,https://www.neimanmarcus.com/p/the-art-of-shaving-gillettelabs-heated-razor-prod247550208?utm_source=google_shopping&ecid=NMCS_GP_RL&gad_source=1&gclid=Cj0KCQiA3uGqBhDdARIsAFeJ5r3mutQCR_77-I0vvGaL2DOtbafjF9C9OAtw8Kma1ogbPsN6dj_h72caAnY-EALw_wcB&gclsrc=aw.ds,53,0.00,0,0,0,0.000000,0.000000
The Lucca Belt in Black Leather with Gold,Khaite,https://product-images-cdn.liketoknow.it/Lag9dMOvtdyIU0OI8unI2fFsiKBSFLucjkGRlIVFWikwlLRvJa194MJ.GWS2YJFZCoFOM2WhElvXypBhqWDmDtOFKS.iIuMMSUfYJfEtoukNLMN7QZ_gNu1pYi7gqJEdg3s1EVumkFTzVWyDE_qoyEL7CRN5aA--?v=2,,"Description A sleek calfskin belt with an elongated trapezoidal buckle. The polished hardware—buckle, loop, and curved tip—is made of gold-plated brass. Details Material: Smooth calf leather (100% calfskin) Width: 1.2 inches (30 mm) Care: Clean professionally by leather expert Origin: Made in Italy",720.00,USD,https://khaite.com/collections/accessories/products/lucca-belt-gold-buckle-30mm-in-black?variant=40036751573055,6,0.00,0,0,0,0.000000,0.000000
Pleated Combo Dress in Textured Satin,Theory,https://product-images-cdn.liketoknow.it/A7d4XSBU4BfhCwiw3f_Ginv.BxfKbg8K..9WA3WSCCnDFY1ADTGCUccFjA8xTHNZQOimYk_blk995Iipk4d.YDjK1j2e8yDnZ.cO7CaDABFCxgAh?v=2,,Pleated Combo Dress in Textured Satin | Theory,595.00,USD,https://www.theory.com/pleated-combo-dress-in-textured-satin/N0705608_D2D.html,4,0.00,0,0,0,0.000000,0.000000
Alpha Industries MA-1 Reversible Bomber Jacket | Shopbop,Shopbop,https://product-images-cdn.liketoknow.it/ZsO1uk.0voOVDJaoladA_HmpXWatACaUfPtwXHo0uD7SvTv6nGkDvRJ8DJfzXndWGQC4CYU4A3LdOwBHRKONWTAqgLEbHNedrIvFQprmzRwXzyzlhg5eqxpUJF.2dzbIsIJKwUHHLgqVFpLsi99nZ6yzGj9UE9C5dDiRwqO7m8zpP8zO9SxyiNMVzsITZq5vW6NowLGAMXB1oQD7uiIBmtoXig--?v=2,,Alpha Industries MA-1 Reversible Bomber Jacket | Shopbop,190.00,USD,https://www.shopbop.com/bomber-jacket-alpha-industries/vp/v=1/1510151585.htm?os=false&breadcrumb=Internal+Search&searchClick=true&searchResultClicked=MA-1+Reversible+Bomber+Jacket&colorSin=2014289323&fm=search-shopbysize-viewall&ref_=SB_PLP_PDP_W_NB_1,45,0E-11,1,1,3303,0.022222,0.022222
Levi’s® 501 '90s Jean,Urban Outfitters (US and RoW),https://product-images-cdn.liketoknow.it/6n6SBkUOWrFg.7sSSUNp2Bm8FjeNhvlNhZTUFbBM5VIFe.q8jsp8dENevZZMFovT28FM.sPJN8gzsmIzx4WHwYq7ghR6tjIlE4IxfVR0iiaYaKRmUHX83aHplB9t0Hg9JbyxstkhTO7zA0aTFKp664cznsDWWKzjbekPmmEe6pyDup2Y0UTFx..QMYe5mXg-?v=2,70297072,Shop Levi’s® 501 '90s Jean at Urban Outfitters today. Discover more selections just like this online or in-store.  Shop your favorite brands and sign up for UO Rewards to receive 10% off your next purchase!,98.00,USD,https://www.urbanoutfitters.com/shop/levis-501-90s-jean3?color=012&size=31&type=REGULAR&utm_medium=cpc&utm_source=google&utm_campaign=%5BNB%20PLA%20US%5D%20-%20PMAX%20-%20Womens%20-%20Denim&utm_content=&utm_term=&creative=&device=c&matchtype=&network=x&utm_kxconfid=vx6q4l3b6&gad_source=1&gclid=CjwKCAiApaarBhB7EiwAYiMwqoBFr-FzK4RwWjKVO2v5OMl_YcYQF-TuVMuy7z26WENQCIGJ4KMMuhoC_90QAvD_BwE&gclsrc=aw.ds&quantity=1,23,0.00,0,0,0,0.000000,0.000000
Le Sculpteur Blush Brush,Moda Operandi (Global),https://product-images-cdn.liketoknow.it/N8ThVqypvhY3vKCXuiX3Xk.kdaToSWP9D8Gx6wnTZffNG6J5w5s6I2jgT_x43wcZ3P_7.9oDq3Zj_SZPmOuILj35dqCrKZpnh9XGfrB_Uu1N2EObx_V2uXI5.BTzrXZVs4ZIIj7awmRdiGySeNu36BZSAlXegmdwiW4siZoX7mebRWZWMXnJqw--?v=2,,"The Le Sculpteur blush brush enhances the daily ritual, inviting gentle application to the skin.
Hand-assembled by a French brush-maker, this precious object is made from ultra-soft natural goat hair fibers with a brushed metal ferrule and a lacquered wooden handle that sits comfortably in the hand.",105.00,USD,https://www.modaoperandi.com/beauty/p/hermes-2/blush-brush/614362,5,0.00,0,0,0,0.000000,0.000000
Eye Love NY Shirt,3.1 Phillip Lim,https://product-images-cdn.liketoknow.it/Ze3S_c63VLCtiyivBp8jH1ZI2n41mJ.Gh3WTLLu70G7Kue08LHaznyHkEGwcGn4yjzXehR3Fj7l98IeosHSQzxmMDfPbJcrICYGq_k.oXCXjNsKl70lAKceA0aFX68fPM2zOjRZtamdW5HN8AmAG8JWGl3Nmi5Z9PaGTB2SMJhw75EzSRVIlF6tViJEWiNs35yM-?v=2,F232-20048-CLP-WH100,FW23 | The Patchwork Of The City A crystal-embellished eye adds a touch of the unexpected to this striped cotton shirt. It's cut to a relaxed fit with a concealed front placket and an exaggerated point collar.,595.00,USD,https://31philliplim.com/collections/shirts-blouses-1/products/eye-love-ny-emb-ls-relaxed-shirt,5,0.00,0,0,0,0.000000,0.000000
The Patch Pocket Private High Waist Frayed Crop Straight Leg Jeans,Nordstrom Rack,https://product-images-cdn.liketoknow.it/wxZNqvRU8.qNIvVdo6DWG8cQPfTb9nMD9c9veiaJed2V_kdnz4Be6G7WJzr64Bh3bKWhnlj3PZwHjyuLmanLmLE3t.pj6pp10ltgua8UqeZMZZ_cQEe3b8it.Zlv1.aqgYfv2AqcmYjB0mGx0bJe3RhAM5VYLAQEVLKnFKgePIoW1BjBUw16r75NQN6zsnFSOOHJkRmQiA97?v=2,,Free shipping on orders over $89. Shop MOTHER MOTHER The Patch Pocket Private High Waist Frayed Crop Straight Leg Jeans at Nordstromrack.com. Oversize patch pockets and frayed hems bring candid charm to these high-waist jeans cut from nonstretch denim.,99.97,USD,https://www.nordstromrack.com/s/mother-the-patch-pocket-private-high-waist-frayed-crop-straight-leg-jeans-roger-that/7313183?sid=1827924&utm_source=rakuten&utm_medium=affiliate_shopping&utm_campaign=z1KL9yrNyf4&utm_channel=low_nd_affiliates&utm_term=1491621&utm_content=1827924_https%3A%2F%2Fmodesens.com%2F&ranMID=46265&ranEAID=3261841&ranSiteID=z1KL9yrNyf4-AFIwqCIDszmAWeTYCIGMZw&utm_medium=affiliate_shopping,3,0.00,0,0,0,0.000000,0.000000
Winona penny loafers in croc-embossed metallic leather,J.Crew US,https://product-images-cdn.liketoknow.it/LC4cXOKcxXmOc1CttXtkoPhHTlxYt2ZD3PlsoyD1KHBf1LeWCBI_N.Ab.Q8FJiI4NzcXJpLAIlzxrNZJyOnKVAmQK6nH3EdIUJi6KMQgxNN1TrU1LbAhvksm3.sy9CBSQ44Y?v=2,,J.Crew: Winona Penny Loafers In Croc-embossed Metallic Leather For Women,198.00,USD,https://www.jcrew.com/m/womens/categories/shoes/oxfords-and-loafers/winona-penny-loafers-in-croc-embossed-metallic-leather/MP454?display=standard&fit=Classic&color_name=gold&colorProductCode=BV736,8,0.00,0,0,0,0.000000,0.000000
V-Neck Flatweave Caftan,Moda Operandi (Global),https://product-images-cdn.liketoknow.it/qdBSX2WkOZsYfCYdv2N2ycSLGtmJF8xt5zplscG4asO29VkYbx.IVesjn5Jpeq6TLUydlJKKc1FmKDTzZ3B.Mtni7PIwR5Km_FflaNNzoZjx5hLH2MCqxfGgbRbUay_jLQI3wloSA8Rrkz7Wqf5Se8YTqKkZFjWA399DJZfxMLN4gnfHH4_0lEMP7tY4npqfvNYC3YQ9pShD?v=2,,"Launched in 2013 by New York fashion photographer Randall Bachner, slow fashion label Marrakshi Life takes key style elements from the traditional Moroccan wardrobe and reworks them for contemporary life. Its designs are cut and sewn by an in-house team of local artisans in its Marrakesh atelier using age-old practices to hand-weave raw cotton on warp/ weft flatbed looms.
Crafted from a crisp flatweave, this oversized caftan has a comfortably loose fit and open tunic neckline. Simply add some sandals for an effortlessly chic day look.",760.00,USD,https://www.modaoperandi.com/women/p/marrakshi-life/v-neck-caftan/615896,2,0.00,0,0,0,0.000000,0.000000
Amour Sweatshirt,Sezane Paris,https://product-images-cdn.liketoknow.it/C3s.B1OpE6chjbHtwHM8_rwRnZgJMvbqc1t3qV6TEj_59Yrzdu3vCNAd.0LSXT6wKIJ_WDASyz.t6HQVtDC7sg0sqK1HSioBwH3.s2jyuUo1hN2y9zpzlMXNuOFHfJk5EpxpPD1HJy4THNutwwasDs0I6bZU1kTiwgnP5BPz0c58e1atDObOhSHX67WrAkJe.QhnvGWay_TN7HMZbOVTQxUICs0-?v=2,,Amour Sweatshirt - Purple/Lilac  - 0rganic cotton - textile made from organic fibers - Sézane,120.00,USD,https://www.sezane.com/us/product/amour-sweatshirt/purple-lilac#size-XS,129,0.00,0,0,0,0.000000,0.000000
Baby Cashmere Cable Beanie,Vince LLC,https://product-images-cdn.liketoknow.it/4FvPy.LzdijnCcBSU7O_iHovvBuWF282lvAjztw4bb4txmnCtdAqQqk9m9iWWTeLpOKWI_ueW0S6jH5Z_GblayZNxmM5f1x0pkQdTgjJ34SWkmbELrDUnNLr3sJV7AqKxHzOiad2hd75oVKwpKiLOLwMgVUqCfWkITMmoYBUIdTdtZbeTkIwQ_mco8sAqnis3vgS9Fa31iXK3roIWTHx12FXc.sioaVBaMXk2EIrQQZALEIRWo9d4jYUNEfTTsDnk3cssIRMAVaDtOSUyzcHsId7MoZG3GhtGCh9Qzd53R0PyT_eutEzdh7HGsqQ8ZNTSTGCgFtzUMXwWrG7?v=2,231537,"A luxurious first-year essential, exceptionally soft, fine lightweight cashmere forms the cable knit of our close-fitting beanie for the utmost comfort and warmth.",65.00,USD,https://www.vince.com/product/baby-cashmere-cable-beanie-231537.html,3,0.00,0,0,0,0.000000,0.000000
Brazilian Crush Cheirosa ’40 Bom Dia Hair & Body Fragrance Mist - Sol de Janeiro | Sephora,Sephora (US),https://product-images-cdn.liketoknow.it/PXmziUveYmDTsvgKHT0rwlnpwrz14yqEQ7b0Da275MMQI.a0fMyuymuP7cAns2yDFMhLa2n6gll5uCA3XUoi2MrqRu1xOqOXjXeKo6.OyU1Fz3mnWT7WxZ1E0VaaYQv6u0vVHrIOkWA-?v=2,,Shop Brazilian Crush Cheirosa ’40 Hair and Body Fragrance Mist by Sol de Janeiro at Sephora. This fragrance contains notes of black amber plum and jasmine blooms.,38.00,USD,https://www.sephora.com/product/sol-de-janeiro-brazilian-crush-cheriosa-40-hair-body-fragrance-mist-P472072?skuId=2481364,14,0.00,0,0,0,0.000000,0.000000
Solid T-Shirt,Nordstrom,https://product-images-cdn.liketoknow.it/OdVyuyeiN2pvELQTHcMKiISPooVv_QyXMecprBfATYrPiVR_dusqWeI.kkfaam1dnEXs9i5VoY1RDR_kB9QuP5vwMNvfD6G7t9iewgEfWDQuR7JKhcV1wtCqSabRGTHfzDq6jR.fiy1ZFUblo7030jOc9U2Xk0tNBoKmYR8Iv6lz3nLUYbWhGWtppiZzctPImIRpPae6H4Y2RcJ_wvRt?v=2,,"Free shipping and returns on Vince Solid T-Shirt at Nordstrom.com. <p>Garment-dyed cotton brings mottled, broken-in coloring to a T-shirt that's perfect for wearing layered or on its own.</p>",49.99,USD,https://www.nordstrom.com/s/vince-solid-t-shirt/5272659?origin=keywordsearch-personalizedsort&breadcrumb=Home%2FAll%20Results&color=137,1,0.00,0,0,0,0.000000,0.000000
THE SUPER PUFF™ VEST MEN'S,Aritzia,https://product-images-cdn.liketoknow.it/ATNmeRpdXXy25OG5Pi8nQkAxSx2RllSsLkOn789MS.DYVYxXiSFML.kTr5NiItoD.F2HuvpyJyEvdb9zb8v3prowx3XdBp1W04XxNrJKufw68k28kpfc?v=2,102635,"The Super Puff™ Super Puff™ Vest Men's is a men's cliMATTE™ ripstop goose down puffer vest. This puffer vest contains 100% responsibly sourced goose down. Designed with maximalist proportions, The Super Puff&trade; Vest Men's will keep you super warm where it counts. Wear it on its own or as a toasty extra layer under coats and jackets when the temperature really drops. It&rsquo;s made with cliMATTE&trade; &mdash; water-repellent and wind-resistant ripstop fabric with a matte finish and a soft feel. Note: The Super Puff&trade; Men&rsquo;s styles are designed with broader, longer proportions. See our Size &amp; Fit guide to find your perfect fit.",225.00,USD,https://www.aritzia.com/us/en/product/the-super-puff%E2%84%A2-vest-men%27s/102635.html?dwvar_102635_color=2198,2,0.00,0,0,0,0.000000,0.000000
Eton Contemporary Fit Houndstooth Merino Wool Dress Shirt | Nordstrom,Nordstrom,https://product-images-cdn.liketoknow.it/nnpAMTKLDsH4sKNyuYuWfhnOplqPWmSphZT2wYW7zLc5pSr.Hx.YRyGWJIZWppLId6ztswApT88R4hTB_FUhHRb5pnMb4rkTpvO0CyHXcTDSpsiV3SvFKB.Ks80bKQrCDXHSHwpWtf_rYmP_mt19KFeFO1whIg.LqCHqzotrxt80hi_VliGARAnZy9EpaTMPeX7qHw6_Xwmg?v=2,,"Free shipping and returns on Eton Contemporary Fit Houndstooth Merino Wool Dress Shirt at Nordstrom.com. <p>This dress shirt is tailored from soft wool in a subtle check pattern, making it a handsome wardrobe staple.</p>",325.00,USD,https://www.nordstrom.com/s/eton-contemporary-fit-houndstooth-merino-wool-dress-shirt-regular-big/6454956?origin=keywordsearch-personalizedsort&breadcrumb=Home%2FAll%20Results&color=020,7,0.00,0,0,0,0.000000,0.000000
Levi’s® 501 '90s Jean,Urban Outfitters (US and RoW),https://product-images-cdn.liketoknow.it/baYsRKB9nKzFTa8TB842AWTz8WL4kY3U0AWBw0XAhpSGxyZKkRjsQvANFtmOqjhcswa_Dkk6BoY0zBUnYDgti98ZGn9AeoxxrW1ptmjbw06ViQr5oy5Ro28184rL81pBc_BAZYQhRtKWoP82J0Awt6H2Wz9yjoJIHRSYK_4KQzXFhHPGPEEDnipYBAh_d0k-?v=2,70297072,Shop Levi’s® 501 '90s Jean at Urban Outfitters today. Discover more selections just like this online or in-store.  Shop your favorite brands and sign up for UO Rewards to receive 10% off your next purchase!,98.00,USD,https://www.urbanoutfitters.com/shop/levis-501-90s-jean3?color=107&size=28&type=REGULAR&utm_medium=cpc&utm_source=google&utm_campaign=%5BNB%20PLA%20US%5D%20-%20PMAX%20-%20Womens%20-%20LIA&utm_content=&utm_term=&creative=&device=c&matchtype=&network=x&utm_kxconfid=vx6q4l3b6&gad_source=1&gclid=CjwKCAiAvdCrBhBREiwAX6-6UtTlW0MVcFKNEKG6SOM2MMYCCvhwsL6umpIpjNjby8-4ZUCofbZysxoCiMEQAvD_BwE&gclsrc=aw.ds&quantity=1,95,0.00,0,0,0,0.000000,0.000000
THE ROW Park Medium North-South Tote Bag,Bergdorf Goodman,https://product-images-cdn.liketoknow.it/dRwQowqQjW8SYrIYztcxURyTEl_zpH6Xzfx.GPwTYhzbI0yS2sgtlgcyJZZR8An86esUn4yIw1dcuqal4mto0PpLygUWgOC3qFYYKl6ROvMFHUOgkY3ay02lrhb9dktBSWE-?v=2,,Get free shipping on THE ROW Park Medium North-South Tote Bag at Bergdorf Goodman. Shop the latest luxury fashions from top designers.,2023.00,USD,https://www.bergdorfgoodman.com/p/the-row-park-medium-north-south-tote-bag-prod170740070?childItemId=BGV59F1_01,2,0.00,0,0,0,0.000000,0.000000
Women’s Hydrenalite™ Down Hoodie,The North Face (US),https://product-images-cdn.liketoknow.it/BUbMA1uogO85xtWYypX.Aj7oDypOhnefj8AszqhzEStS7MiP.4QOYixUERV58NKIY133L4WwrBFTAB.YrAv4EeWDdjsgimo6.1SIVC7SKPTIULO.fMcbbJ7dnW0nQsSirHTe_.u126K0XblMdCfdmhYhdDIPDkXtxKSWA5P2ROcVJdiqtRrwyl31q.CvdfXQI799zCu7J4PCw.oa2mPmb0RXgLow?v=2,NF:0A5GGG:I0J:XL::1:,"The Women’s Hydrenalite Down Hoodie has the expedition-tested features like 600-fill recycled down baffles, elasticated cuffs and an insulated hood that you’ll quickly come to love.",200.00,USD,https://www.thenorthface.com/en-us/womens/womens-jackets-and-vests/womens-insulated-and-down-c299277/womens-hydrenalite-down-hoodie-pnf0a5ggg?color=I0J,84,0.00,0,0,0,0.000000,0.000000
"TWP Perfect Waiter Double Breasted Stretch Wool Crop Blazer in Black at Nordstrom, Size Large",Nordstrom,https://product-images-cdn.liketoknow.it/gCEIBSE8nfqe80oBaFOsOOefj9QDHx4H_MGqs4c6zhSAjL3TfC3bKY6eacNJ_.T6BtYZq5BJUAYbmFUxyiTIMUUFppJ1L9wzCScyNnzHdX6IPNhTgtSeveZJoU1cpRUL_6M.89gw8zB1LWCBoUl0?v=2,,,725.00,USD,https://click.linksynergy.com/link?id=QFGLnEolOWg&offerid=1346388.12373261417&type=15&murl=https%3A%2F%2Fwww.nordstrom.com%2Fs%2F6876452%3Fcolor%3DBLACK,10,0.00,0,0,0,0.000000,0.000000
Marshall Middleton Portable Speaker,Urban Outfitters (US and RoW),https://product-images-cdn.liketoknow.it/FJzS37KX4keIqANYeKyIA9u2VY7Am6I3cmp11HP1wzhRzk4CdWLsthI4MOuzb7_lnjBHfsYx5Hb88lcypu26NL8BHdWtpxCPuwdMrwS.uC7.3okhlQFejTquESJcqBs-?v=2,85123537,Shop Marshall Middleton Portable Speaker at Urban Outfitters today. Discover more selections just like this online or in-store.  Shop your favorite brands and sign up for UO Rewards to receive 10% off your next purchase!,300.00,USD,https://www.urbanoutfitters.com/shop/hybrid/marshall-middleton-portable-speaker?color=001&size=0000,12,0.00,0,0,0,0.000000,0.000000
THE FAVORITE PANT SHORTIE,Favorite Daughter,https://product-images-cdn.liketoknow.it/1r82GXoINf3FhAnGMoGddFlPCsET1OJEIFkQxCuWS7y5bc21WQJ2.gQOdO14RENdUw9I9HCN6Q2fLlJVb8qcabmyVl3_JjqoCCoUkV_DzNSqh8FrRZkCagSTrPnZdOfYF1QbSOcUCBNX4BubSGkXlLjKQrefyDtr6J4nuWXFaeJtLh8hw44-?v=2,FI06PP8544-NPS-16,"Everyone‚Äôs favorite. (Hence, the name.) These tailored petite, best-selling beauties are perfectly proportioned to fit and hit the right places on a petite frame. Crafted from a blend suiting fabric, The Favorite Pant Shortie has a fluid wide-leg silhouette with a high waist and front pleats for a classic, relaxed fi",218.00,USD,https://shopfavoritedaughter.com/products/the-favorite-pant-petite-navy-pinstripe?variant=41606688997559&gclid=CjwKCAjw38SoBhB6EiwA8EQVLlNuxzYE0b9nVKoHfz08wLNILTlCeSQUn5CP_DpwNFLE3RVvmuHe-xoC7hcQAvD_BwE,20,0.00,0,0,0,0.000000,0.000000
"Samba Vegan ""White Gum"" sneakers",Farfetch Global,https://product-images-cdn.liketoknow.it/hOkMc7Xcz2EzCBzhVKTXbsywBTWKnBYenZOEbJqyYjZCH56WYiBWcLYOSzkwe1AWF.wqWJNO2rRFcJkPTbzT7YB4KadxtKysHm93vD5pO.xmelHOMqg6pZ3cVtWeYkcVw73KVkSxmAF4fKU-?v=2,,"Shop adidas Samba Vegan ""White Gum"" sneakers",63.00,USD,https://www.farfetch.com/shopping/women/adidas-samba-vegan-white-gum-sneakers-item-19517753.aspx?storeid=11218,36,0.00,0,0,0,0.000000,0.000000
